,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
144,nurse,2019,2,44,"라론드 보고서(Lalonde Report, 1974) 에 제시된 건강결정요인 중 질병발생 등 건강에 가장 큰 영향을 미치며 개인의 의지에 따라 통제가 가능한 요인은?",환경 요인,생활습관 요인,생물학적 요인,사회경제적 요인,보건의료조직 요인,B,
145,nurse,2019,2,45,지역사회간호사가 영아를 둔 다문화 여성을 대상으로 고형식에 대해 교육하려고 할 때 문화적 차이점을 확인하기 위해 사정해야 할 사항은?,유치의 개수,아기의 월령,고형식 수행 여부,아기의 키와 몸무게,출신국과 한국의 음식 문화,E,
146,nurse,2019,2,46,BPRS(Basic Priority Rating System) 의 공식에서 우선순위 선정에 가장 큰 영향을 미치는 요인은?,문제의 크기,문제의 중증도,타인에의 영향,문제의 긴급성,사업의 추정 효과,E,
147,nurse,2019,2,47,B 지역의 비례사망지수가 전국 평균보다 낮았다. 이에 대한 해석으로 옳은 것은?,건강수준이 전국 평균보다 낮다.,노인인구 사망률이 전국 평균보다 높다.,만성질환 사망률이 전국 평균보다 높다.,감염성 질환 사망률이 전국 평균보다 낮다.,건강관리서비스 수준이 전국 평균보다 높다.,A,
148,nurse,2019,2,48,보건소에서 지역보건의료계획을 수립하기 위해 SWOT 분석을 실시하였다. 위협요인(Threat) 에 해당하는 것은?,신종감염병 유행,보건소의 전문인력 부족,다양한 건강전문가 집단의 협력,보건복지부의 건강증진정책 확대,사업에 대한 보건소장의 높은 관심,A,
149,nurse,2019,2,49,"대사증후군 예방 및 관리사업에서 투입되는 인력의 수 및 전문성, 물품, 예산 등을 평가하고자 할 때 해당하는 평가 종류는?",구조평가,과정평가,결과평가,영향평가,적합성평가,A,
150,nurse,2019,2,50,보건소 방문간호사가 스스로 목욕할 수 없는 대상자를 위하여 자원봉사자를 활용하려고 할 때 이는 어떤 종류의 자원 활용에 해당하는가?,인적 자원,조직 자원,경제적 자원,물리적 자원,사회적 자원,A,
151,nurse,2019,2,51,지역사회간호사가 경제적 어려움으로 질병 치료를 받지 못하는 대상자를 지역자원과 연계하기 위해 동주민센터에 의뢰할 때 적절한 내용은?,전문가가 최종 의뢰 결정을 한다.,간호사가 의뢰서를 해당 기관에 직접 전달한다.,의뢰 대상자가 최소 2명 이상이 될 때 의뢰한다.,의뢰 기관에 대한 정보는 대상자에게 비공개로 한다.,의뢰 전 대상자 상태를 파악한 후 의뢰 기관 담당자와 접촉한다.,E,
152,nurse,2019,2,52,보건교사가 학생의 건강수준을 사정하기 위해 이용할 수 있는 2차 자료 수집 방법은?,학생 대상 설문 조사,개별 학생 면접 시행,학생 대상 관찰 시행,학생의 학교 출석부 확인,학생 대상 초점집단 면담 시행,D,
153,nurse,2019,2,53,다음 중 검진기관에서 건강검진을 받아야 하는 학년은?,중학교 1학년,중학교 2학년,중학교 3학년,고등학교 2학년,고등학교 3학년,A,
154,nurse,2019,2,54,다음의 영아 사망 및 신생아 사망과 관련된 α-index 값 중 지역의 건강수준이 가장 높음을 의미하는 것은?,A 지역: 1.1,B 지역: 1.6,C 지역: 2.1,D 지역: 2.6,E 지역: 3.1,A,
155,nurse,2019,2,55,다음 중 ‘배치 전 건강진단’이 필요한 근로자는?,사무직에 종사하는 근로자,직업병 유소견자가 발생한 사업장의 근로자,특수건강진단 대상 유해인자에 노출되는 업무에 종사하는 근로자,특수건강진단 대상 업무로 유해인자에 의한 직업성 질병의 증상을 보이는 근로자,특수건강진단 대상 업무에 종사하기로 예정되어 해당 업무적합성 평가가 필요한 근로자,E,
156,nurse,2019,2,56,"대학생 음주 집단에게 절주 학습목표를 제시한 후 이 음주 집단 스스로 학습내용을 수집하고 수행계획을 세우도록 함으로써, 음주에 따른 자신들의 건강문제를 이해하고 해결방안을 찾아가도록 하는 자기주도형 보건교육 방법은?",시범,세미나,심포지엄,모의실험극,프로젝트 학습,E,
157,nurse,2019,2,57,보건교육 평가시기에 따른 분류 중 교육이 진행되는 동안 학습 진행 정도를 파악하여 교육 내용과 교육 방법을 향상시킬 목적으로 실시하는 평가는?,영향평가,진단평가,총괄평가,종합평가,형성평가,E,
158,nurse,2019,2,58,2017년에 B 지역에서 수집된 다음 자료를 바탕으로 산출된 노령화지수는?• 0~14세 인구: 50명• 15~64세 인구: 250명• 65세 이상 인구: 100명,2.5,20,60,40,200,E,
159,nurse,2019,2,59,지역 주민을 중심으로 건강위원회를 구성하고 주기적인 회의 개최를 통해 주민의 요구를 반영하여 건강생활지원센터에서 보건사업을 계획하고자 한다. 이에 해당하는 일차보건의료의 필수 요소는?,접근성,주민 참여,수용가능성,법적 타당성,지불부담 능력,B,
160,nurse,2019,2,60,듀발(Duvall) 의 가족생활주기 발달단계 중 노년기 가족의 발달과업은?,부부 관계 재확립,세대 간 충돌 대처,사회적 지위의 낮아짐에 대한 대처,출가한 자녀 가족과의 유대 관계 유지,자녀들의 출가에 따른 부모의 역할 적응,C,
161,nurse,2019,2,61,"간호사가 방문간호 대상자 가족의 역사 중 개인에게 영향을 주었다고 생각되는 중요한 사건을 순서대로 열거한 후, 사건과 가족 구성원 건강문제와의 관련성을 파악하고자 할 때 사용하는 가족사정 도구는?",가계도,생태도,가족밀착도,가족연대기,외부체계도,D,
162,nurse,2019,2,62,지역 주민이 결핵예방백신을 접종받은 경우 해당되는 면역의 종류는?,자연능동면역,자연수동면역,인공능동면역,인공수동면역,후천피동면역,C,
163,nurse,2019,2,63,다음 중 숙주와 병원체 접촉에 의한 상호 반응의 결과로 불현성감염을 유발할 가능성이 높은 작용 요인은?,다량의 병원체,부적절한 침입로,숙주의 면역결여,숙주의 높은 감수성,병원체의 낮은 병원력,E,
164,nurse,2019,2,64,감염병 전파 예방을 위해 감염 확진 환자가 취급한 음식물과 식수를 접할 때 주의가 필요한 질병은?,홍역,수두,파상풍,A형간염,유행성이하선염,D,
165,nurse,2019,2,65,다음 중 만성질환의 특징은?,회복이 가능한 병리적 병변 상태,직접적인 단일 원인에 의한 이환,장기간에 걸친 치료와 간호 필요,호전과 악화 반복 후 점진적 호전,연령 증가에 따른 질병 유병률 감소 경향,C,
166,nurse,2019,2,66,노인장기요양보험 수급자가 장기요양요원으로부터 가정에서 신체활동 및 가사활동 지원을 받았다. 이에 해당하는 재가급여는?,방문간호,방문목욕,방문요양,단기보호,주 ∙ 야간보호,C,
167,nurse,2019,2,67,사례관리 대상자들의 특성 및 문제가 다양하기 때문에 각 대상자의 욕구와 환경에 맞도록 사례관리를 시행하는 것에 해당하는 사례관리 원칙은?,개별성,지속성,포괄성,책임성,통합성,A,
168,nurse,2019,2,68,‘직업성 질병으로 진전될 우려가 있어 추적 검사 등 관찰이 필요함’으로 건강관리 판정을 받은 근로자의 건강관리 구분은?,A,C1,C2,D1,D2,B,
169,nurse,2019,2,69,수질오염 지표 중 값이 클수록 수질오염도가 낮은 것은?,대장균군,부유물질량,용존산소량,화학적산소요구량,생물화학적산소요구량,C,
170,nurse,2019,2,70,재난 발생 시 대응단계에서 수행할 활동은?,잔해물 제거,위험지도 작성,안전관리법 제정,환자 중증도 분류,재난대응 전문인력 훈련,D,
171,nurse,2019,2,71,떠오르는 대로 이야기하도록 하는 치료기법과 꿈의 해석을 적용하는 정신간호 모형은?,사회적 모형,실존적 모형,대인관계 모형,의사소통 모형,정신분석 모형,E,
172,nurse,2019,2,72,“엄마한테 새벽에 꼭 깨워달라고 했는데 깨워주지 않아서 시험을 망쳤어요.”라고 말하는 학생의 방어기전은?,투사,전치,전환,취소,동일시,A,
173,nurse,2019,2,73,간호사가 오늘 입원한 환자에게 “매주 목요일 오전 10시에 활동프로그램실에서 약물교육이 있습니다.”라고 설명하였다. 치료적 관계 중 어느 단계에 해당하는가?,상호작용 전 단계,초기단계,활동단계,종결단계,평가단계,B,
174,nurse,2019,2,74,면담 중 환자가 간호사에게 “선생님의 말투가 나를 비웃는 것 같아요.”라고 하였다. 간호사가 “제 말투의 어떤 부분이 그렇게 느끼게 하는지 좀 더 자세하게 말씀해 주시겠어요?”라고 하였다. 이때 간호사가 사용한 의사소통기법은?,반영,재진술,명료화,요약하기,정보제공,C,
175,nurse,2019,2,75,환자가 아무도 없는 방에서 허공을 향해 “안 돼! 당신이 하는 말에 동의할 수 없어.”라고 중얼거린다. 이 증상은?,환각,망상,음송증,보속증,반향언어,A,
176,nurse,2019,2,76,조현병 환자가 “제 심장이 멈추어 썩어가고 있어요.”라고 말한다. 정신상태사정에서 손상된 영역에 해당하는 것은?,지각,사고,정동,기억력,집중력,B,
177,nurse,2019,2,77,식이장애로 입원치료 중인 환자를 위한 인지행동치료에서 초점을 두는 것은?,어린 시절의 갈등 해결,자신의 생각과 느낌 표현,사회적 상호작용 기술 증진,지지적인 치료적 환경 제공,역기능적인 사고와 신념 교정,E,
178,nurse,2019,2,78,클로자핀 복용 시 발생할 수 있는 발열과 인후통 등의 부작용을 확인하기 위해 필요한 검사는?,뇌파검사,혈액검사,심전도 검사,뇌척수액 검사,뇌컴퓨터단층촬영,B,
179,nurse,2019,2,79,지역사회 정신건강사업 중 2차 예방에 속하는 것은?,부모역할훈련,성교육 프로그램,약물남용 예방 교육,24시간 응급전화 운영,학교폭력 예방 프로그램,D,
180,nurse,2019,2,80,정신장애인을 대상으로 한 정신사회재활의 원리에 해당하는 것은?,대상자의 결점에 초점을 둔다.,재활서비스 제공 기간을 제한한다.,치료와 재활을 분리하여 접근한다.,전문가가 대상자를 위해 서비스를 선택해 준다.,개개인에게 적합하도록 개별화된 서비스를 제공한다.,E,
181,nurse,2019,2,81,환자가 1년 전 남편과 함께 차를 타고 가던 중 사고로 남편이 사망하였다. 이후 남편 따라 가겠다며 자살시도를 반복하여 입원하였다. 이 환자에게 ‘자살 위험성’ 간호진단을 내렸다. 적절한 간호중재는?,직접적으로 자살 생각에 대해 질문한다.,생각을 정리할 수 있도록 혼자 있게 한다.,기분 전환을 위해 외출을 다녀오도록 한다.,자살 생각이나 계획을 비밀로 하겠다고 약속한다.,죽고 싶다는 말이나 행동을 일상적인 반응으로 수용한다.,A,
182,nurse,2019,2,82,부인을 상습적으로 구타한 남자가 상담 과정에서 “어릴 때부터 집에서 제가 보고 배운 것은 아버지가 기분 나쁠 때 어머니를 때리는 것밖에는 없었어요.”라고 말하였다. 이 남자의 폭력행동을 설명하는 이론은?,정신역동,대인관계,사회학습,사회문화,생물학적,C,
183,nurse,2019,2,83,"심한 피해망상, 관계망상 및 의심을 보이는 환자에 대한 적절한 간호중재는?",환자의 망상과 신념에 동조한다.,신체 접촉을 자주 해서 현실감을 제공한다.,망상에서 벗어나도록 논리적으로 설득한다.,망상 내용보다 그 이면의 감정 상태를 지지한다.,환자 가까이에서 다른 사람과 대화할 때에는 작은 목소리로 말한다.,D,
184,nurse,2019,2,84,조현병 환자가 주변에 관심이 없고 다른 사람과 대화도 나누지 않으며 병실에서만 지내고 있다. 이 환자에게 내릴 수 있는 간호진단은?,지식부족,보행장애,비효과적 건강관리,만성적 자존감 저하,사회적 상호작용 장애,E,
185,nurse,2019,2,85,“천사가 오라고 부르는 소리가 들려요.”라고 말하는 조현병 환자에게 적절한 간호사의 반응은?,“어디에서 그런 소리가 들리나요?”,“천사의 목소리가 들린다는 것을 증명해 보시겠어요?”,“입원했으니 앞으로 그런 소리는 들리지 않을 거예요.”,“또 이상한 말씀을 하시네요. 그런 소리 하시면 안 돼요.”,"“당신에게 그 소리가 들린다는 걸 알지만, 저에게는 들리지 않아요.”",E,
186,nurse,2019,2,86,대상자가 편의점 앞에서 이야기를 나누고 있는 낯선 두 사람과 눈이 마주치자 “왜 내 이야기를 하는 거예요?”라며 따졌다. 이 대상자에게 해당되는 증상은?,과대망상,빈곤망상,관계망상,애정망상,부정망상,C,
187,nurse,2019,2,87,"주요우울장애 환자가 “업무에 집중하지 못해서 동료들에게 뒤처지는 것 같아 힘들었어요. 이제까지 잘 해 놓은 것이 아무것도 없고, 나 바보 같지요?”라고 호소하였다. 이 환자에게 내릴 수 있는 간호진단은?",상해의 위험,사회적 고립,자존감 저하,방어적 대처,자가간호결핍,C,
188,nurse,2019,2,88,주요우울장애로 입원한 환자가 “만사가 귀찮아서 아무것도 하고 싶지 않아요. 나는 쓸모없는 사람인가 봐요.”라고 말하였다. 이때 적절한 의사소통은?,“세상에 쓸모없는 사람은 없어요.”,“누구나 만사가 귀찮을 때가 있죠.”,“기운 내세요. 모든 것이 다 좋아질 거예요”,“아무것도 하고 싶지 않을 정도로 의욕이 없으시군요.”,“그런 생각 하지 마시고 가족을 생각해서 마음을 굳게 잡수세요.”,D,
189,nurse,2019,2,89,조증 환자가 비정상적으로 기분이 들떠 있으며 쉬지 않고 말을 하고 있다. 이 환자에게 적절한 간호중재는?,간호사가 대화를 주도한다.,질문에 대해 자세하게 설명한다.,여러 가지 주제에 대해 토론한다.,사고비약을 보이면 주제를 바꾼다.,명료한 문장을 사용하여 대화한다.,E,
190,nurse,2019,2,90,과다활동으로 최근 한 달간 체중이 3 kg 감소된 조증 환자에게 적절한 간호중재는?,정해진 시간에 음식을 먹도록 한다.,음식을 먹는 장소를 식당으로 제한한다.,"커피, 콜라 등의 음료로 수분을 보충한다.",손에 들고 다니며 먹을 수 있는 음식을 먹도록 한다.,간식은 제한하고 병원에서 제공된 음식을 먹도록 한다.,D,
191,nurse,2019,2,91,입원 2일째인 강박장애 환자가 병원에서 제공한 물건을 만지고 난 후에는 불결하다며 30분 이상 손을 씻는다. 적절한 간호중재는?,물품 낭비에 대해 지적한다.,손을 씻을 때마다 주의를 주고 금지한다.,손을 씻는 행동에 초점을 두면서 면담을 한다.,다른 대처 방법을 찾을 때까지 손 씻기를 허용한다.,병원 물건은 깨끗하므로 긴 시간 손을 씻을 필요가 없다고 설명한다.,D,
192,nurse,2019,2,92,수술 당일에 수술 전 교육을 받고 있던 환자가 집중을 못하고 불안해하였다. 간호사가 이름을 부르자 다시 교육에 집중하였다. 이 환자의 불안 수준은?,일시적,경증,중등도,중증,공황,C,
193,nurse,2019,2,93,광장공포증을 진단받은 환자의 행동특성은?,만성적이고 광범위하게 불안을 느낀다.,관심을 받을 만한 상황에 처하면 증상이 나타난다.,집에 혼자 있는 것이 두려워 밖으로 나가려고 한다.,집 밖을 나서면 공황발작이 일어날까 봐 두려워한다.,자신의 의지와 상관없이 반복적인 사고와 행동이 나타난다.,D,
194,nurse,2019,2,94,납치되어 자동차 트렁크에 갇혔다가 구조되었던 여자가 외상 후 스트레스 장애 진단을 받고 입원하였다. 적절한 간호중재는?,담당 간호사를 자주 바꾸어준다.,분노 등의 감정을 표출하도록 격려한다.,증상이 비정상적인 반응임을 인식시킨다.,플래시백을 호소할 때 혼자 편안히 쉬도록 한다.,사건에 대한 책임이 환자에게 있음을 인식시킨다.,B,
195,nurse,2019,2,95,35세 여자가 김장을 하러 오라는 시어머니의 전화를 받고 난 후 갑자기 오른손이 마비되어 입원하였다. 검사 결과 기질적 문제는 없었다. 적절한 간호중재는?,감정보다는 마비 증상에 관심을 둔다.,가능한 독립적으로 활동하도록 격려한다.,마비 증상은 의식적으로 통제할 수 있음을 인식시킨다.,마비 증상에 대해 관심을 표현하도록 남편을 교육한다.,마비 증상을 이유로 활동요법에 참석하지 않으려고 할 때 이를 허용한다.,B,
196,nurse,2019,2,96,대상자에게 친구가 선물을 주자 “이 선물을 준 의도가 뭐야?”라며 의심하고 경계하였다. 이 대상자에게 해당되는 성격장애 유형은?,경계성,연극성,편집성,반사회성,자기애성,C,
197,nurse,2019,2,97,경계성 성격장애 대상자가 손톱으로 손등을 긁고 할퀴어 피가 나게 하는 자해행동을 보였다. 적절한 간호중재는?,자해행동에 대해 꾸짖는다.,우선적으로 억제대를 적용한다.,사무적인 태도로 상처를 치료한다.,차분하게 혼자 있을 수 있도록 한다.,자해행동에 관심을 보이며 주의를 기울인다.,C,
198,nurse,2019,2,98,"고등학교 학생이 공부가 잘된다고 소문난 약물을 복용한 후 불안, 초조, 불면을 호소하고 있다. 복용이 의심되는 약물은?",코데인,헤로인,디아제팜,알프라졸람,메스암페타민,E,
199,nurse,2019,2,99,"만성 알코올중독자에게 시신경 마비와 복시, 운동실조, 졸림과 의식의 혼탁이 나타났다. 이 증상과 관련된 영양소는?",엽산,니아신,티라민,티아민,리보플라빈,D,
200,nurse,2019,2,100,입원 중인 치매 환자가 방금 전까지 들고 다니던 손가방을 도둑맞았다며 화를 내고 있다. 간호사의 적절한 반응은?,“손가방을 잘 보관하셨어야죠.”,“방 안에 있는지 함께 찾아볼까요?”,“걱정할 필요 없어요. 어느 장소에 잘 보관하셨을 거예요.”,“자녀분들이 면회 왔을 때 집으로 가져가신 것 아닐까요?”,“여기는 병원이에요. 남의 물건을 훔쳐 갈 사람이 없어요. 오해하신 거예요.”,B,
201,nurse,2019,2,101,"17세 여자가 평소 완벽을 추구하고, 심한 저체중인데도 뚱뚱하다며 식사를 거부하여 입원하였다. 적절한 간호중재는?",음식과 먹는 것에 관심을 갖도록 격려한다.,환자가 스스로 섭취 열량을 결정하도록 한다.,식사 시간은 환자가 원하는 시간으로 정하도록 한다.,완벽을 추구하는 목표를 달성할 수 있도록 도와준다.,영양상태가 악화되면 튜브영양법을 실시할 것임을 설명한다.,E,
202,nurse,2019,2,102,불면장애로 진단받은 대상자의 수면위생을 돕기 위한 교육 내용으로 적절한 것은?,잠자리에 들면 시계를 보지 않도록 한다.,잠이 오지 않으면 침대에서 책을 읽도록 한다.,취침 전에 강도 높은 운동을 규칙적으로 하도록 한다.,숙면을 취하기 위해 잠들기 전 맥주를 마시도록 권유한다.,자기 전에 충분한 양의 음식을 섭취하여 포만감을 갖도록 한다.,A,
203,nurse,2019,2,103,여성의 속옷이나 스타킹을 통해 성적 쾌감을 느끼는 남자에게 해당되는 변태성욕장애 유형은?,관음장애,노출장애,마찰도착장애,물품음란장애,성적피학장애,D,
204,nurse,2019,2,104,자폐스펙트럼장애 아동의 행동특성은?,풍부한 감정 표현,의사소통의 어려움,타인에 대한 친밀감,주변에 대한 과도한 관심,양육자와의 잦은 신체적 접촉,B,
205,nurse,2019,2,105,환아가 미술요법 시간에 집중하지 못하고 산만하게 왔다 갔다 하며 그림 그리기를 완수하지 못하고 있다. 적절한 간호중재는?,단순하고 구체적으로 지시한다.,환아의 요구를 예측하여 충족시킨다.,평소 가지고 놀던 장난감을 제공한다.,여러 가지 과제를 한꺼번에 해결해 보도록 한다.,환아의 비언어적 행동이나 신호의 의미를 파악한다.,A,
206,nurse,2019,3,1,국제간호협의회를 창설하였으며 간호사 시험제도의 중요성을 강조한 간호 지도자는?,리스(Lees),존스(Joans),피셔(Fisher),펜위크(Fenwick),라스본(Rathbone),D,
207,nurse,2019,3,2,해방과 정부 수립기의 미군정시대에 있었던 한국간호사업의 주요 변화는?,분야별 간호사제도 신설,보건후생부 내 간호사업국 설치,인력 수급을 위한 검정고시제 부활,독립적인 산파 규칙과 간호부 규칙 제정,의료인에 대한 규정과 의료인 명칭의 개정,B,
208,nurse,2019,3,3,2011년 고등교육법 개정을 통하여 4년제 간호교육 일원화를 이룬 것에 해당되는 전문직 특성은?,자율성,사회봉사,전문교육,종사기간,윤리강령,C,
209,nurse,2019,3,4,무의미한 연명의료중단을 합법적으로 허용하는 방안 중 하나로 사전연명의료의향서를 작성하도록 하고 있다. 이때 고려된 윤리적 기준은?,선행의 원칙,신의의 규칙,정의의 원칙,정직의 규칙,자율성 존중의 원칙,E,
210,nurse,2019,3,5,인체실험에 대한 비윤리성을 비판하고 대상자의 자발적인 동의가 없으면 어떠한 실험도 할 수 없다는 내용을 제정한 연구 윤리에 관한 최초의 국제적 지침은?,벨몬트 보고,헬싱키 선언,리스본 선언,시드니 선언,뉘른베르크 강령,E,
211,nurse,2019,3,6,2013년 4차 개정 한 한국간호사 윤리강령 중 ‘간호사와 대상자’ 영역에 해당하는 것은?,교육과 연구,간호표준 준수,관계윤리 준수,평등한 간호 제공,생명과학기술과 존엄성 보호,D,
212,nurse,2019,3,7,다음 설명에 해당하는 간호사의 의무는?• 환자가 의료행위를 받을 것인지 여부를 결정하는 데 필요한 의무• 환자의 생명 및 신체에 상당한 침해가 야기될 위험성이 있는 경우 필요한 정보를 제공하고 동의를 얻어야 하는 의무,주의의무,확인의무,설명의무,감시 및 보고의무,비밀누설 금지의무,C,
213,nurse,2019,3,8,간호사들이 수행하는 간호업무를 표준화하기 위해 각 간호행위별로 시간-동작 분석을 한 후 핵심간호술기 가이드라인을 개발하였다. 이때 적용된 관리이론은?,상황이론,체계이론,관료제이론,행정관리론,과학적 관리론,E,
214,nurse,2019,3,9,"간호관리과정에 있어 계획한 업무를 이행하고 있는지를 확인하고, 표준과 성과 간에 차이가 있을 경우 이를 개선하는 관리기능은?",기획,조직,인사,지휘,통제,E,
215,nurse,2019,3,10,기획 수립 시 사용할 수 있는 자원을 최대한 활용하여 새로운 자원의 투입을 최소화하고 최대의 생산성을 산출하도록 기획을 수립해야 한다. 이와 관련된 기획의 원칙은?,경제성,균형성,탄력성,포괄성,장래예측성,A,
216,nurse,2019,3,11,A 간호단위는 ‘손위생 수행률 향상하기’를 질향상 주제로 선정하였다. 성공적인 전략 마련을 위해 병동간호사들은 각자의 아이디어를 서면으로 작성하여 제출하였다. 전체 아이디어를 모은 후 토의를 통해 아이디어를 재조정하고 투표로 손위생 실천 방안을 최종 결정하였다. 이때 활용한 의사결정 기법은?,전자회의,델파이기법,명목집단법,브레인스토밍,의사결정나무,C,
217,nurse,2019,3,12,"올해 간호부는 ‘최상의 간호를 실현하는 인간중심, 고객중심의 간호부’라는 비전을 선포하였다. 이 간호부가 수행한 의사결정의 유형은?",전략적 의사결정,수평적 의사결정,정형적 의사결정,운영(업무) 적 의사결정,전술(관리) 적 의사결정,A,
218,nurse,2019,3,13,다음 내용이 설명하는 예산의 종류는?• 예산 편성 준비에 많은 시간과 노력이 필요하다.• 의사결정과 검토 과정에 구성원들을 참여시켜 혁신적인 분위기를 촉진한다.• 이전 회계연도의 예산을 반영하지 않고 모든 사업을 새롭게 분석 ∙ 재평가하여 처음 수준에서 시작한다.,고정 예산,단기 예산,기획 예산,영기준 예산,점진적 예산,D,
219,nurse,2019,3,14,다음 설명과 관련된 간호서비스의 특성은?• 객관적으로 누구에게나 보이는 형태로 제시할 수 없다.• 대상자는 서비스를 경험하기 전까지는 실체를 알 수 없어 가격 설정이 모호하다.• 이 서비스 특성의 문제점을 해결하기 위해 긍정적 구전 활동 전략을 활성화한다.,동시성,가변성,이질성,무형성,비분리성,D,
220,nurse,2019,3,15,A 간호사는 최근 조직개편으로 인하여 2명의 상사로부터 업무지시를 받고 있어 스트레스가 많아졌다. 이를 해결하기 위해 적용해야 하는 조직화의 원리는?,조정의 원리,전문화의 원리,분업화의 원리,명령통일의 원리,통솔범위의 원리,D,
221,nurse,2019,3,16,"직무분석의 결과물로서 성공적인 직무수행에 필요한 경험, 적성, 자격요건 등의 인적 요건들을 명시해 놓은 것은?",작업조건서,인사고과서,감독요건서,직무기술서,직무명세서,E,
222,nurse,2019,3,17,한 명의 간호사가 환자의 입원부터 퇴원까지 24시간 전체의 간호를 책임지고 수립된 간호계획에 따라 지속적인 간호가 제공될 수 있도록 하는 간호전달체계 방법은?,팀간호,일차간호,사례관리,모듈간호,기능적간호,B,
223,nurse,2019,3,18,"조직 구성원들이 공유하는 가치, 신념, 관습, 규범, 전통, 상징체계 등을 총칭하는 개념으로 조직 구성원의 행동에 영향을 주는 것은?",조직화,조직개발,조직문화,조직변화,조직설계,C,
224,nurse,2019,3,19,환자분류체계를 사용하는 주목적은?,환자예후 예측,환자만족도 파악,환자진단명 분류,간접간호시간 산정,간호인력 산정 및 배치,E,
225,nurse,2019,3,20,간호부의 신규 간호사 교육프로그램 중 유도훈련(induction training) 에 포함되는 주요 교육 내용은?,검사물 관리,의료기구 조작,물품 및 재고관리,새로운 진단 및 치료기술,"병원의 역사, 철학 및 조직체계 인식",E,
226,nurse,2019,3,21,연공급과 직무급을 혼합한 형태로 간호사의 직무수행능력에 따라 급여를 지급하는 임금체계는?,성과급,부가급,직능급,상여금,퇴직금,C,
227,nurse,2019,3,22,다음 상황에서 간호관리자가 문제행동 직원에게 취할 수 있는 관리 단계는?문제행동을 한 직원과 개인적으로 상담한 후 공식적인 행동규범을 지키도록 상기시켰다. 그 후 규칙을 위반하는 행동이 또다시 발생하여 이에 관한 징계조치 절차를 확실히 말해 주었다. 그러나 간호사의 잘못된 행동이 수정되지 않고 반복되고 있다.,면담,정직,해고,구두견책,서면견책,E,
228,nurse,2019,3,23,A 간호단위의 관리자는 문제발생 시 혼자서 해결 방법을 결정하고 목표 달성을 위해서 주로 지시하는 방법을 사용한다. 간호사들은 간호관리자의 강압적인 태도에 지쳐 있고 간호사의 업무만족도는 낮은 편이다. 간호관리자의 리더십 유형은?,슈퍼 리더십,민주적 리더십,변혁적 리더십,전제적 리더십,성취지향적 리더십,D,
229,nurse,2019,3,24,간호단위관리자가 목표설정이론에 근거하여 목표를 설정하고자 할 때 간호사에게 동기를 부여하는 옳은 방법은?,간호단위관리자가 목표를 설정해 준다.,간호사가 목표 설정에 참여하도록 한다.,어려운 목표보다 쉬운 목표를 설정하게 한다.,구체적인 목표보다 포괄적인 목표를 설정한다.,결과지향 목표보다 과정지향 목표를 설정한다.,B,
230,nurse,2019,3,25,A 간호사가 내시경 검사 예정인 환자의 이동을 준비하는 중에 담당하고 있는 다른 환자가 호출벨을 누르다 낙상하였다. 간호단위관리자는 A 간호사를 불러서 이러한 상황과 관련하여 꾸짖었다. 이때 A 간호사가 취할 수 있는 자기주장적 행동은?,"“죄송합니다. 아, 정말 죄송합니다.”",“수간호사님이 도와주시면 안 되나요?”,“환자가 낙상한 것이 제 잘못인가요?”,“지금 제가 얼마나 바쁜지 아시지 않습니까? 억울합니다.”,“다른 환자 병실에서 검사 준비 중이었습니다. 가서 살펴보겠습니다.”,E,
231,nurse,2019,3,26,다음에서 설명하는 간호사의 주요 역할은?• 전문간호사에게 욕창간호에 대한 자문을 구하기• 주치의와 상의하여 방문간호센터로 환자를 의뢰하기,교육자,옹호자,지도자,조정자,연구자,D,
232,nurse,2019,3,27,다음에서 간호단위관리자가 취할 행동으로 옳은 것은?A 간호사는 간호보조인력에게 응급약을 타오라고 급하게 연락하였다. 간호보조인력은 자신보다 나이가 적음에도 평소 퉁명스럽게 말하고 자주 명령조로 지시했던 A 간호사에게 화를 내며 업무수행을 거부하였다.,간호사의 태도를 공개적으로 비난한다.,간호사의 근무지를 다른 병동으로 이동시킨다.,간호보조인력에게 행동을 시정하도록 공개적으로 요구한다.,간호사와 간호보조인력에게 협동자로서 존중하도록 교육한다.,간호사에게 사유서를 작성하도록 하고 간호부에 보고한다.,D,
233,nurse,2019,3,28,간호업무의 질평가 접근 방법이 올바르게 연결된 것은?,구조 – 환자만족도,결과 – 병원감염률,과정 – 소화기 설치 여부,결과 – 환자와의 의사소통,과정 – 환자의 건강회복 수준,B,
234,nurse,2019,3,29,간호단위관리자가 질 관리도구인 흐름도(flow chart) 를 효과적으로 활용할 수 있는 경우는?,업무과정을 분석하고 문제점을 확인하고자 할 때,문제에 대한 원인을 계통적으로 정리하고자 할 때,질 개선 방안 시행 시 우선순위를 부여하고자 할 때,일정 기간 동안 시간 경과에 따른 변화의 추이를 보고자 할 때,문제 발생의 주요 원인을 빈도순이나 중요도순으로 파악하고자 할 때,A,
235,nurse,2019,3,30,정확한 환자확인을 위한 간호관리 활동으로 옳은 것은?,한 가지 정보를 이용하여 환자를 확인한다.,수혈 시 혈액백에 부착된 라벨확인은 혼자 한다.,검사물 채취 시 입원한 병실 번호로 환자를 확인한다.,환자확인용 팔찌를 착용한 경우 환자확인을 생략한다.,환자에게 환자 본인의 이름을 확인할 때는 개방형으로 질문한다.,E,
