,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
88,dentist,2020,2,28,"상악골 전방 성장을 억제할 가능성이 있어, 가급적 조기에 치료해야 하는 것은?",전치부 개방교합,전치부 반대교합,상악 전치부 돌출,구치부 편측 반대교합,상악 전치부 크라우딩,B,
89,dentist,2020,2,29,치아 변위가 심한 환자에게 0.018 슬롯 에지와이즈 장치로 교정치료를 하는 경우에 초기 치아 배열 단계에서 처음 사용 하는 교정용 호선은?,0.014 원형 니켈-티타늄 호선,0.018 원형 스테인레스 스틸 호선,0.016x0.016 각형 코발트-크롬 호선,0.016x0.022 각형 스테인레스 스틸 호선,0.018x0.025 각형 베타-티타늄 호선,A,
90,dentist,2020,2,30,고정식 교정장치를 이용하여 치아 배열시 초기 호선을 선택 하는 일반적인 원칙은?,토크를 조절한다.,유연성이 낮은 호선을 사용한다.,가능한 한 굵은 호선을 사용한다.,약하고 지속적인 힘을 발휘해야 한다.,호선과 브라켓 슬롯 사이의 간극이 없어야 한다.,D,
91,dentist,2020,2,31,치은연상 치태가 치은연하 치태로 바뀔 수 있어 주의가 필요한 치아이동 형태는?,함입,정출,회전,설측이동,순측이동,A,
92,dentist,2020,2,32,"교정-치주, 교정-보존 등 다분야 전문치료의 예와 그 적용 시기에 관한 설명으로 옳은 것은?",치주염이 심하더라도 치주 치료 후에는 즉시 교정치료가 가능하다.,"치근단 농양으로 인해 근관치료를 하는 경우, 근관 치료 직후부터 교정력 적용이 가능하다.",크라우딩으로 바로 치료가 힘든 경미한 인접면 우식은 교정 치료를 통해 치아배열 후에 치료한다.,"정중이개의 원인이 되는 소대의 부착 위치가 높으면, 교정 치료(공간폐쇄) 전에 수술하여 제거한다.","부착치은 양이 적고 순측 치아이동이 필요하여 치은퇴축이 우려되는 경우라 하더라도, 교정치료 후 치은퇴축이 발생한 다음에 치은점막 수술을 시행한다.",C,
93,dentist,2020,2,34,광학현미경으로 확인할 수 있는 가역적 세포 손상 소견은?,핵막의 소실,핵농축(pyknosis),세포질의 호산성 증가,공포변성(vacuolar degeneration),좀 먹은(moth-eaten) 형태의 세포질,D,
94,dentist,2020,2,38,"만성신부전을 앓고 있는 66세 여자가 발치를 위해 내원 하였다. 환자의 병력 및 검사소견은 다음과 같다. 진단은?
· 치조골 소실과 갈색종양에 의한 종창 · 불분명한 골소주와 치조백선의 전반적인 소실 · 파골세포의 활성 증가와 골모세포에 의한 활발한 보상적 유골 침착 · 고칼슘혈증 및 낮은 혈청 내 인산치",골화석증(osteopetrosis),파제트병(Paget disease),골형성부전증(osteogenesis imperfecta),부갑상선가능항진증(hyperparathyrcidism),다골성섬유형성이상(polyostotic fibrous dysplasia),D,
95,dentist,2020,2,39,"구강영역의 낭 병소 중 법랑모세포종, 점액표피암종, 편평 세포암종 등의 잠재적 합병증이 발생할 수 있는 것은?",잔류낭,함치성낭,비구개관낭,성인치은낭,측방치주낭,B,
96,dentist,2020,2,43,악성전환 가능성이 있어 지속적인 주의관찰이 요구되는 질환은?,극세포증,각화극세포종,국소상피증식,사마귀모양황색종,증식성사마귀모양백반증,E,
97,dentist,2020,2,44,구강점막에 발생하는 백색 병소의 생검 결과에서 양성과 악성을 구별하는 중요한 병리조직학적 소견은?,극세포증,과도한 과각화증,상피돌기의 증식,상피세포의 사마귀모양 증식,형성이상 상피세포들의 기저막 하방 결합조직 내 침윤,E,
98,dentist,2020,2,49,날개입천장오목(pterygopalatine fossa)의 안쪽 벽에 있는 구멍을 통과하는 동맥은?,눈확아래동맥(infraorbital a.),큰입천장동맥(greater palatine a.),날개관동맥(a. of pterygoid canal),나비입천장동맥(sphenopalatine a.),뒤위이틀동맥(posterior superior alveolar a.),D,
99,dentist,2020,2,51,코입술고랑(nasolabial groove)을 형성하는 데 관여하는 근육은?,코근(nasalis m.),입꼬리당김근(risorius m.),입둘레근(orbicularis oris m.),큰광대근(zygomaticus major m.),위입술올림근(levator labii superioris m.),E,
100,dentist,2020,2,52,턱관절의 관절원반에 관한 설명으로 옳은 것은?,"신경은 분포하고, 혈관은 분포하지 않는다.",위에서 관찰하면 일반적으로 반달 형태를 보인다.,관절공간(articular cavity)을 안쪽과 가쪽 공간으로 나눈다.,안쪽날개근(medial pterygoid m.) 깊은부분의 근육섬유가 부착된다.,"두께는 부위에 따라 다르며, 앞부분, 중간부분 그리고 뒷부분 중 중간부분이 제일 얇다.",E,
101,dentist,2020,2,53,이상결절(abnormal tubercle)인 카라벨리결절(Carabelli's tubercle)을 관찰할 수 있는 치아는?,상악 제1소구치,상악 제2소구치,상악 제1대구치,상악 제2대구치,상악 제3대구치,C,
102,dentist,2020,2,54,아래턱신경은 머리뼈의 타원구멍을 통과하여 머리뼈 밖으로 나와서 하나의 줄기를 이루어 2~3 mm 아래로 주행한 다음에 앞줄기(anterior trunk)와 뒤줄기(posterior trunk)로 갈라진다. 갈라지기 전의 신경줄기(nerve trunk)에서 나오는 신경이 지배 하는 근육은?,볼근(buccinator m.),관자근(temporal m.),깨물근(masseter m.),턱목뿔근(mylohyoid m.),고막긴장근(tensor tympani m.),E,
103,dentist,2020,2,56,목동맥삼각(carotid triangle)의 뒤쪽 경계를 형성하는 근육을 지배하는 신경은?,삼차신경(trigeminal n.),얼굴신경(facial n.),혀인두신경(glossopharyngeal n.),미주신경 (vagus n.),더부신경(accessory n.),E,
104,dentist,2020,2,57,입천장갈림증(cleft palate)을 가진 아이가 내원하였다. 결함이 발생하였을 것으로 예상되는 시기는?,배아나이 1주 ~3주,배아나이 4주 ~ 10주,태아나이 13주 ~ 16주,태아나이 18주 ~ 24주,태아나이 25주 ~ 30주,B,
105,dentist,2020,2,58,초기 치아발생과정에서 가장 나중에 나타나는 구조물은?,중간층,치아유두,별그물조직,외치아상피,내치아상피,A,
106,dentist,2020,2,60,치수 내 아교섬유의 밀도가 가장 높은 부위는?,치관부위,치아목부위,상아모세포 직하부위,치근분지부위,치근끝부위,E,
107,dentist,2020,2,61,치아를 이틀뼈(alveolar bone)에 고정시키는 역할을 담당하는 것은?,이차시멘트질,혼합섬유시멘트질,세포내래섬유시멘트질,무세포무섬유시멘트질,무세포외래섬유시멘트질,E,
108,dentist,2020,2,63,혀점막에 관한 설명으로 옳은 것은?,혀를 덮는 점막은 모두 특수점막으로 분류한다.,실유두의 상피는 각질화되어 있다.,버섯유두는 혀의 후방부 측면에 존재한다.,잎새유두의 맛봉오리는 유두의 윗면에 존재한다.,성곽유두에서 느끼는 맛은 얼굴신경이 담당한다.,B,
109,dentist,2020,2,64,침샘에서 장액세포의 특징으로 옳은 것은?,과립세포질그물이 매우 적다.,세포질 내에 많은 액틴 미세섬유를 가진다.,바닥쪽 세포막에 주름(fold)이 잘 발달되어 있다.,세포사이모세관(intercellular canaliculi)은 드물다.,periodic acid-Schiff(PAS) 염색에서 세포질이 진하게 염색 된다.,C,
110,dentist,2020,2,65,골격근의 이완이 일어날 때 근형질에서 칼슘이온이 이동 하는 장소와 방법은?,골지체 - 확산,골지체 - 능동수송,미토콘드리아 - 확산,근형질세망 - 확산,근형질세망 - 능동수송,E,
111,dentist,2020,2,66,"음식물이 기도 입구를 자극하면 기침과 같은 보호반사가 일어나게 되는데, 기침반사의 구심성 흥분파를 중추로 전달하는 신경은?",삼차신경(trigeminal n.),갓돌림신경(abducens n.),얼굴신경(facial n.),미주신경(vagus n.),혀밑신경(hypoglossal n.),D,
112,dentist,2020,2,67,입안의 감각이상을 호소하는 환자가 내원하였다. 구강검사 결과 점막은 촉각을 느끼지 못하였으나 통각은 정상적으로 느낄 수 있었다. 중추신경 이상이 의심되어 신경과에 검사를 의뢰하였다. 병소가 있을 것으로 예상되는 부위는?,삼차신경절,삼차신경 중뇌핵,삼차신경 운동핵,삼차신경 주감각핵,삼차신경 척수감각핵 미측부,D,
113,dentist,2020,2,68,침윤마취를 시행할 때 통증을 줄여줄 수 있는 방법과 그 이유로 옳은 것은?,조직손상이 통증을 유발하므로 되도록 가는 주사바늘을 사용한다.,조직이 단단할수록 통증이 적으므로 경구개와 같은 부위에 주사한다.,통증을 유발하는 시간을 줄이기 위해 가능하면 주사액을 빨리 주입한다.,구강 점막의 통점의 분포는 균일하므로 자입점 위치는 고려 하지 않아도 된다.,주사액의 온도가 높을수록 통증이 심하므로 냉장고에 보관한 주사액을 바로 주사한다.,A,
114,dentist,2020,2,69,침샘 선포세포에서 아밀라아제와 같은 단백질들의 세포외 유출에 주로 관여하는 것은?,세포내 IP3,세포내 Ca2+,세포내 cAMP,무스카린성 수용체,알파 아드레날린성 수용체,C,
115,dentist,2020,2,70,심실의 재분극 시 나타나는 심전도(ECG) 성분은?,P파,PQ간격,QRS파,ST분절,T파,E,
116,dentist,2020,2,71,콩팥에 작용하는 호르몬의 역할은?,알도스테론은 세뇨관에서 Na+ 재흡수를 억제한다.,항이뇨호르몬은 집합관에서 물 투과를 감소시킨다.,심방나트륨이뇨펩티드는 사구체 여과를 감소시킨다.,안지오텐신 II는 세뇨관에서 Ca2+ 재흡수를 증가시킨다.,부갑상샘호르몬은 세뇨관에서 Ca2+ 재흡수를 증가시킨다.,E,
117,dentist,2020,2,72,혈장단백질과 결합하여 표적세포로 이동한 후 핵내수용체와 결합하는 호르몬은?,티록신,인슐린,아드레날린,항이뇨호르몬,부갑상샘호르몬,A,
118,dentist,2020,2,73,산소를 운반하는 데 관여하는 단백질은?,라미닌,알부민,헤모글로빈,섬유결합소,면역글로불린,C,
119,dentist,2020,2,74,"혈중 포도당 농도가 정상치보다 높을 때, 이를 조절하기 위해 췌장에서 분비되는 호르몬은?",인슐린,글루카곤,옥시토신,세로토닌,갑상샘호르몬,A,
120,dentist,2020,2,75,"진핵세포의 전사 과정에서 유전자 근처 또는 내부에 위치한 조절 염기서열에 결합하여, 해당 유전자 발현 조절에 관여하는 단백질은?",개시인자,연장인자,종료인자,제한효소,전사인자,E,
121,dentist,2020,2,76,법랑질 형성 초기의 법랑질 기질 내에 가장 많이 존재하는 단백질은?,아멜린(amelin),아교질(collagen),터프텔린(tuftelin),에나멜린(enamelin),아멜로제닌(amelogenin),E,
122,dentist,2020,2,77,법랑질의 초기우식병소에서 재석회화를 촉진하는 무기이온은?,브롬,불소,염소,탄산,요오드,B,
123,dentist,2020,2,78,치은 결합조직에 가장 많이 존재하는 세포는?,림프구,대식세포,골모세포,섬유모세포,수상돌기세포,D,
124,dentist,2020,2,79,탄수화물을 소화시킬 수 있는 효소를 가장 많이 분비하는 침샘은?,볼샘,혀밑샘,귀밑샘,턱밑샘,입천장샘,C,
125,dentist,2020,2,80,치면세균막 내 Streptococcus mutans가 세포외다당류를 합성할 때 주로 사용하는 기질은?,젖당,설탕,녹말,이눌린,맥아당,B,
126,dentist,2020,2,81,"동일한 수용체에 작용하는 진통제 A와 B에 관한 설명이다. 옳은 것은?
· A가 나타낼 수 있는 최고진통효과는 B가 나타낼 수 있는 최고진통효과보다 크며, A보다 최고진통효과가 더 큰 다른 약물은 없다. · A와 다량의 B를 동시에 투여하였더니 A의 진통효과가 감소하였으나, A의 용량을 증가시켰더니 효과가 회복 되었다.","A는 작용제, B는 역작용제이다.","A는 완전작용제, B는 부분작용제이다.","A는 비경쟁적길항제, B는 경쟁적길항제이다.",B는 A에 비해 효력(potency)은 작으나 효능(efficacy)은 같다.,B는 알로스테리(allosteric) 작용으로 A의 결합 부위를 감소 시킨다.,B,
127,dentist,2020,2,82,아스피린(pKa 3.4)을 경구투여하였을 때 약동학적 특성을 설명한 것으로 옳은 것은?,pH가 1.4인 위액에서 아스피린이 대부분 이온화된 상태로 존재한다.,위점막을 통한 흡수가 효과적이어서 소장보다는 위장에서 대부분의 아스피린이 흡수된다.,위점막을 통해 혈장으로 이동한 아스피린은 많은 양이 위장관 으로 되돌아간다.,알칼리성 환경인 소장에 도달하면 아스피린이 전하를 잃게 된다.,중탄산염나트륨을 전신투여하여 소변을 알칼리화시키면 아스피린의 배설이 촉진된다.,E,
128,dentist,2020,2,83,가역적인 항콜란에스테라제(anticholinesterase)는?,atropine,isoflurophate,methacholine,amphetamine,physostigmine,E,
129,dentist,2020,2,84,"benzodiazepine 제제가 항불안, 진정, 수면 효과를 나타내는 작용기전은?",중추신경에서 glutamate 수용체를 억제한다.,중추신경에서 GABA 수용체의 길항제로 작용한다.,GABA에 의한 염소이온 통로가 열리는 빈도를 증가시킨다.,GABA transaminase를 억제하여 GABA 농도를 증가시킨다.,중추신경에서 GABA 수용체에 작용하여 cAMP 생성을 감소 시킨다.,C,
130,dentist,2020,2,85,혈장 내 pseudocholinesterase에 의하여 대사되는 국소마취제는?,procaine,lidocaine,prilocaine,bupivacaine,mepivacaine,A,
131,dentist,2020,2,86,아스피린의 항혈전 효과는 어느 물질의 합성억제작용에 주로 기인하는가?,prostacyclin,leukotriene B4,thromboxane A2,prostaglandin D2,prostaglandin E2,C,
132,dentist,2020,2,87,"다음 설명을 만족시키는 항균제는?
· 세균의 DNA를 손상시켜 항균효과를 나타낸다. · 구강안면 감염과 만성 치주염의 원인이 되는 그람음성 무산소성 세균에 효과적이다. · 심각한 구강안면 감염에 베타락탐 항균제와 병용하여 사용할 수 있다.",gentamicin,doxycycline,clindamycin,erythromycin,metronidazole,E,
133,dentist,2020,2,88,위장의 벽세포에서 양성자 펌프(proton pump)를 비가역적 으로 억제하여 위산 분비를 억제하는 약물은?,sucralfate,cimetidine,pirenzepine,omeprazole,misoprostol,D,
134,dentist,2020,2,89,그람음성 세균의 외막을 구성하는 물질은?,뮤신(mucin),라이소자임(lysozyme),테이코산(teichoic acid),펩티드글리칸(peptidoglycan),지질다당질(lipopolysaccharide),E,
135,dentist,2020,2,90,가슴샘에서 성숙되는 림프구 중 표면에 CD4 분자를 발현 하는 세포의 주된 기능은?,포식작용,항체 분비,종양세포 살해,시토카인(cytokine) 분비,항원제시(antigen presentation),D,
136,dentist,2020,2,91,주조직적합복합체(major histocompatibility complex) 유전자와 항원에 관한 설명으로 옳은 것은?,주조직적합복합체 유전자에 여러 개의 대립유전자(allele)가 있다.,2개의 상동염색체에 있는 주조직적합복합체 유전자 중 우성만 발현된다.,주조직적합복합체 항원은 핵 단백질이다.,class II 주조직적합복합체 항원이 모든 세포에 발현되어 있다.,개체 사이의 장기이식에서 두 개체의 주조직적합복합체 항원의 다른 정도가 클수록 거부반응이 감소한다.,A,
137,dentist,2020,2,92,B형 간염 예방접종에 의해 면역이 생겼음을 나타내는 혈액 검사 결과는?,HBe 항원 양성,HBs 항원 양성,항-HBc 항체 양성,항-HBe 항체 양성,항-HBs 항체 양성,E,
138,dentist,2020,2,93,치태에 관한 설명으로 옳은 것은?,무생물 막이다.,치아보호 막이다.,불투과성 막이다.,균막(biofilm)이다.,획득피막(acquired pellicle)이다.,D,
139,dentist,2020,2,94,Streptococcus mutans에 의한 포도당의 대사산물은?,요소,젖산,질산염,암모니아,갈락토오스,B,
140,dentist,2020,2,95,Porphyromonas gingivalis와 Aggregatibacter actinomycetemcomitans의 공통점은?,절대 무산소성이다.,편모를 가지고 있다.,백혈구독소(leukotoxin)를 생산한다.,혈액우무배지에서 검은색 집락을 형성한다.,아교질분해효소(collagenase)를 생산한다.,E,
141,dentist,2020,2,96,잇몸입안염(gingivostornatitis)을 일으키는 바이러스는?,아데노바이러스,코로나바이러스,거대세포바이러스,사람유두종바이러스,단순헤르페스바이러스,E,
142,dentist,2020,3,1,X선관에 관한 설명으로 옳은 것은?,X선관은 유리로 둘러싸여 있다.,X선관의 내부는 오일로 채워져 있다.,타겟은 열전도가 좋은 구리로 이루어져 있다.,집속컵은 원자번호가 높은 텅스텐으로 이루어져 있다.,필라멘트는 용융점이 높은 몰리브데넘(molybdenum)으로 이루어져 있다.,A,
143,dentist,2020,3,4,방사선 촬영장비나 관련기기 중 멸균소독이 필요한 것은?,제어판,노출스위치,디지털센서,필름카세트,센서유지기구의 금속부분,E,
144,dentist,2020,3,5,세포에 관한 방사선의 영향으로 옳은 것은?,핵은 세포질보다 방사선감수성이 낮다.,분열능력이 큰 세포가 방사선감수성이 높다.,동일 선량이라면 단일조사가 분할조사보다 세포의 회복에 유리하다.,방사선에 의한 염색체 손상은 모든 세포주기에서 동일하게 일어난다.,세포의 간기사(interphase death)는 생식사(reproductive death) 보다 저선량에서 발생한다.,B,
145,dentist,2020,3,6,구강악안면 영역에 치료목적으로 다량의 방사선을 조사하였을 때 나타나는 영향으로 옳은 것은?,방사선 골괴사는 주로 상악에서 발생한다.,방사선에 가장 민감한 타액선은 악하선이다.,미뢰는 방사선감수성이 낮아 미각감퇴가 발생하지 않는다.,성인의 치아에 고선량의 방사선이 조사되면 법랑질 구조의 변형이 발생한다.,방사선우식은 방사선 조사에 의한 타액선 변화로 인하여 이차적으로 발생한다.,E,
146,dentist,2020,3,7,"치근단방사선촬영술 중 등각촬영술과 비교하였을 때, 평행 촬영술의 특징은?",X선 노출량이 적다.,상의 형태 왜곡이 심하다.,구개가 낮은 경우에 촬영이 용이하다.,충전물 하방의 우식 관찰에 유리하다.,상악 대구치 치근과 관골의 중첩이 흔하게 발생한다.,D,
147,dentist,2020,3,9,방사선촬영술과 평가 목적의 연결로 옳은 것은?,역타운방사선촬영술 - 상악동염,워터스방사선촬영술 - 하악과두 골절,이하두정방사선촬영술 - 근돌기 골절,경두개방사선촬영술 - 하악과두 장축 각도,측방두부규격방사선촬영술 - 측면 안모 연조직 외형,E,
148,dentist,2020,3,10,콘빔CT에 관한 설명으로 옳은 것은?,부채꼴 모양의 X선속을 사용한다.,체적소(voxel)는 일반적으로 직육면체 형태이다.,투사영상의 수가 많으면 최종 영상의 노이즈가 적어진다.,일반CT(multidetector CT)에 비하여 산란선에 의한 영상의 질 저하가 적다.,일반CT(multidetector CT)에 비하여 대조해상도(contrast resolution)가 높다.,C,
149,dentist,2020,3,12,악골 내 병소의 일반적인 판독 원리로 옳은 것은?,피질골의 파괴는 양성 병소에서 빈번히 관찰된다.,느리게 성장하는 병소는 불명확한 경계를 가진다.,파제트병이나 체루비즘은 보통 편측성으로 나타난다.,병소의 중심이 하악관 하방에 있다면 치성 기원 병소일 가능성이 높다.,악안면 영역의 거의 모든 골이 병소에 이환되었다면 전신 질환을 의심해야 한다.,E,
150,dentist,2020,3,24,타석에 관한 설명으로 옳은 것은?,방사선불투과상 정도가 다양하다.,악하선관보다 이하선관에서 호발한다.,도관 내보다 타액선 실질조직에 호발한다.,림프절 석회화에 비하여 외양이 불규칙하다.,형성 초기에 파노라마방사선사진에서 잘 관찰된다.,A,
151,dentist,2020,3,25,임플란트 치료계획 수립 시 이용하는 진단영상과 그 장점의 연결이 옳은 것은?,콘빔CT영상 - 잔존골의 3차원적 평가,자기공명영상 - 피질골의 형태와 두께 측정,교합방사선영상 - 상악골의 협설측 폭경 평가,치근단방사선영상 - 하악골의 협설측 폭경 평가,파노라마방사선영상 - 하악관의 협설측 위치 평가,A,
152,dentist,2020,3,26,두개안면이골증(craniofacial dysostosis)에서 관찰되는 소견은?,쇄골의 발육부전,하악골의 발육부전,다수의 미맹출 과잉치,천문과 두개봉합의 폐쇄 지연,두개내압의 증가로 인한 두개흔,E,
153,dentist,2020,3,27,치주질환에 의한 치주조직의 변화는?,치조골이 괴사된다.,백악질의 세포성분이 증가한다.,노출된 백악질의 유기질 성분이 증가한다.,치은결합조직내 교원섬유가 변성되지 않는다.,노출된 백악질은 노출되지 않은 백악질보다 경도가 낮다.,E,
154,dentist,2020,3,28,'2019년 대한민국의 만성치주염 환자 수'를 의미하는 질환 측정 지표는?,발병률,발생률,승산비,유병률,이환율,D,
155,dentist,2020,3,29,국소 급진성치주염에서 우세한 세균은?,Tannerella forsythia,Prevotella intermedia,Porphyromonas gingivalis,Fusobacterium nucleatum,Aggregatibacter actinomycetemcomitans,E,
156,dentist,2020,3,31,백악법랑경계 같은 고정된 기준점에서 치주낭 기저부까지 거리를 의미하며 치주조직의 파괴 정도를 나타내는 것은?,부착수준,치은퇴축량,치주낭깊이,생물학적폭경,임계치주낭깊이,A,
157,dentist,2020,3,34,비타민K 결핍에 의한 치은출혈과 관련성이 높은 것은?,세포막 손상,백혈구 기능이상,프로트롬빈 결핍,혈소판 기능이상,섬유모세포 기능이상,C,
158,dentist,2020,3,35,치주치료의 결과에 관한 설명으로 옳은 것은?,치태조절이 잘되면 골연상치주낭의 치주낭깊이가 감소한다.,깊은 치주낭일수록 치주치료 후 치주낭깊이 변화량이 적다.,깊은 치주낭에서 치은연상치태만 제거하면 치은염증이 해소 된다.,깊은 치주낭에서 비외과적 처치는 임상부착 획득에 효과가 없다.,구강위생이 불량하여도 주기적 유지치료는 치아상실률을 낮춘다.,E,
159,dentist,2020,3,36,클로르헥시딘(chlorhexidine digluconate) 구강세정액에 관한 설명으로 옳은 것은?,0.5% 농도로 사용된다.,세균 세포벽을 변성시켜 세포용해를 일으킨다.,구강점막에 미란이 생기면 0.2% 농도를 사용한다.,치아표면에 낮은 부착지속성(substantivity)을 가진다.,구강점막에 흡수되었다가 유효농도로 빠르게 방출된다.,B,
160,dentist,2020,3,37,collagenase 활성 억제 목적으로 항균하(subantimicrobial) 농도로 사용하는 전신투여 약물은?,아목시실린,독시사이클린,메트로니다졸,클린다마이신,에리스로마이신,B,
161,dentist,2020,3,38,장애인 치주치료 시 자극이 약한 것부터 강한 것으로 적응 시키면서 모든 자극에 익숙해지도록 하는 행동조절방법은?,flooding법,모방학습법,보상강화법,타임아웃법,단계적 탈감작법,E,
162,dentist,2020,3,39,노인환자의 치주치료에서 고려사항은?,알콜함유 구강세정제 사용을 추천한다.,불소가 함유되어 있는 치약의 사용을 추천한다.,PT INR 3.0 이상일 경우 관혈적 시술을 추천한다.,수술을 시행할 경우 오후에 약속을 하는 것이 좋다.,심부 치주조직에서 질환의 진행이 젊은 사람보다 빠르다.,B,
163,dentist,2020,3,40,"다음 환자의 상악 우측 중절치에서 관찰될 수 있는 임상적, 방사선학적 소견은?
· 주소 : 앞니가 불편해요 · 치과병력: 상악 우측 중절치 절단연 파절로 1개월 전 레진수복 · 현증 : - 치주검사: #11 BOP(-) Plaque Index 0 치주낭깊이 2 mm - 치수검사: 정상 - 교합검사: 상악 우측 중절치의 조기접촉",치수괴사,치주낭 형성,골내낭 형성,치은점몰 소실,치주인대폭 증가,E,
164,dentist,2020,3,41,치근면 치석 탐지방법은?,치주탐침기를 단단히 파지하고 탐지한다.,치주탐침기를 치주낭벽에 접촉하여 삽입하며 탐지한다.,치주탐침기의 끝은 치면과 접촉시킨 채로 이동하며 탐지한다.,깊은 치주낭 기저부의 치은연하치석은 압축공기를 불어 탐지한다.,타액에 젖은 작은 치은연하치석은 적절한 조명하에서 육안 으로 탐지한다.,C,
165,dentist,2020,3,42,치주판막술 후 환자에게 설명할 주의사항으로 적절한 것은?,수술부위는 칫솔질을 하지 마십시오.,치유 촉진을 위해 따뜻한 음식을 드십시오.,평소처럼 생활을 하시고 유산소 운동을 하십시오.,술후 출혈과 부종을 예방하기 위해 온찜질을 하십시오.,저작 시 어려움 때문에 빨대를 이용하여 음식물을 섭취 하십시오.,A,
166,dentist,2020,3,44,"24세 여자가 웃을 때 상악 전치부의 잇몸이 많이 보인다고 내원하였다. 상악 전치부의 변형된 수동적 맹출(altered passive eruption) 소견이 관찰되었고, 상악 전치부에는 탐침 시 출혈이 없었다. 부착치은의 폭은 2 mm 이하였고, 평균 치주낭깊이는 4.5 mm이었다. 치관길이를 연장하기 위해 치은절제술을 선택할 수 없는 이유는?",반흔이 생긴다.,치조골이 상실된다.,치주낭깊이가 줄어든다.,구강위생 상태가 불량하다.,부착치은의 완전 상실이 예상된다.,E,
167,dentist,2020,3,45,변형 Widman 판막술 과정에서 가장 먼저 시행하는 절개는?,골막절개,열구절개,수직절개,내사면절개,외사면절개,D,
168,dentist,2020,3,46,"하악 좌측 구치부 협측에 존재하고, 칫솔질 시 상처가 자주 나는, 완만하게 비후된 골변형을 제거하는 데 효과적인 기구는?",round bur,Lancet drill,Orban knife,trephine bur,surgical curette,A,
169,dentist,2020,3,47,재생형 치주수술 중 골이식 과정의 설명으로 옳은 것은?,8자형 봉합을 시행한다.,이완절개는 필요가 없다.,봉합 전 치아와 판막을 압접한다.,분할층 판막을 형성하여 골막을 남긴다.,골병소 기저부의 횡중격섬유군을 남긴다.,C,
170,dentist,2020,3,48,구강전정이 얕아서 치태조절이 어렵고 변연치은에 장력을 주어 치은퇴축을 일으킬 가능성이 높은 경우 시행하는 치주 성형수술은?,소대절제술,치은절제술,구강전정성형술,조직유도재생술,치관변위판막술,C,
171,dentist,2020,3,49,"하악 우측 제1대구치의 치근이개부를 치은이 덮고 있었으나, Nabers probe로 탐침한 결과 협측에서 설측으로 완전히 관통 하는 양상이었다. 외과적 처치법은?",터널화,이종골 이식술,치관변위판막술,조직유도재생술,치근이개부 성형,A,
172,dentist,2020,3,50,임플란트 보철물 주위 각화점막의 폭을 증가시키기 위해 시행하는 술식은?,비변위판막술,치조제증대술,골삭제를 동반한 치관연장술,수직절개를 동반한 치관변위판막술,유리치은이식을 동반한 근단변위판막술,E,
173,dentist,2020,3,51,치주-근관 복합병소에 관한 설명으로 옳은 것은?,근관병소에 의한 치주조직의 염증병소는 치근단부위에서만 유발된다.,진성복합병소의 예후는 치주질환에 의한 조직파괴의 치유를 평가한 후 결정한다.,근관병소에 의한 치주조직 파괴는 비가역적이어서 근관치료 후 재생의 가능성이 낮다.,"근관치료 시 근관형성 과정에서 화학적, 기계적 자극에 의해 치주조직에 염증병소가 초래될 수 있다.",치주병소가 근단공까지 진행되는 경우 치수내로의 혈액순환이 훼손되지 않아도 치수의 생활력이 상실된다.,D,
174,dentist,2020,3,53,기구 멸균에 관한 설명으로 옳은 것은?,건열멸균법은 160°C에서 2시간 이상 지속한다.,열탕소독법이 가장 효과적인 포자 박멸방법이다.,모든 생물체를 확실하게 파괴하기 위한 최소 온도는 151°C 이다.,가스소독법은 핸드피스 등 작동부품이 달려있는 기구를 손상시킨다.,고압증기멸균법은 오염된 근관치료 기구를 짧은 시간 내에 멸균시키는 방법이다.,A,
175,dentist,2020,3,54,봉합의 원칙에 관한 설명으로 옳은 것은?,매듭을 절개선 상에 두지 않는다.,조직이 외반되지 않도록 봉합한다.,조직이 창백하게 되도록 봉합한다.,봉침기로 봉합침의 첨부에서 1/2 위치를 잡는다.,피판인 경우 고정조직에서 유동조직으로 봉합한다.,A,
176,dentist,2020,3,55,기본 수술법에 관한 설명으로 옳은 것은?,피부 절개 시 Langer씨 선에 따라 절개한다.,"모낭, 혈관 및 신경의 방향에 직각으로 절개한다.",견사는 인장강도가 높고 매듭이 잘 풀리지 않는다.,둥근 몸체를 가진 봉합침은 피부봉합에 주로 쓰인다.,한 번에 피부 전층까지 일정한 깊이로 들어가서 절개하지 않는다.,A,
177,dentist,2020,3,56,"56. 상악동염이 없는 37세 여자의 상악 제1대구치 발치 중, 직경 2 mm의 구강-상악동 개통이 확인되었을 때의 처치로 옳은 것은?",상악동구(ostium maxillare)를 폐쇄한다.,상악동 근치술(Caldwell-Luc술식)을 시행한다.,10~ 14일간 코를 풀게하여 상악동내 혈액을 제거한다.,발치창 주위의 치은이 가능한 한 근접하도록 봉합한다.,발치와를 통해 소독된 생리식염수로 10분 이상 상악동내를 세척한다.,D,
178,dentist,2020,3,57,발치 시 치아분리술이 필요한 경우는?,치근 흡수가 없는 유구치,동요도가 3도 이상인 치아,치은에만 부착된 우식 단근치,치근단육아종을 가진 하악 전치,치근의 1/3까지 치조골 흡수가 있는 치아,A,
